id,rdf:type ,dct:rights/cc:attributionName,dct:rights/karstlink:licenceType,dct:rights/dct:created,dct:rights/dct:modified,dct:rights/cc:attributionURL,karstlink:documentType,rdfs:label,dct:subject,dc:langage,gn:countryCode,dct:date,dct:format,dct:identifier,dct:source,dct:creator,dct:publisher,dct:isPartOf,dct:references,karstlink:relatedToUndergoundCavity,karstlink:hasAccessDocument/dct:creator,karstlink:hasAccessDocument/dc:language,karstlink:hasAccessDocument/dct:title,karstlink:hasAccessDocument/dct:description,
111243,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Sous Terre Express : bulletin officiel de la société québécoise de Spéléologie,,,CA,,,,,,Société Québécoise de Spéléologie,,,,SSS Société Suisse de Spéléologie,FR,,"Vol .4, no 5 (déc. 1995) ->",
111168,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,South American explorer : journal of the South American explorers club,,,US,,,,,,South American explorers club,,,,SSS Société Suisse de Spéléologie,FR,,12 (1985) - 15 (1987).,
110502,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,South Wales Caving Club newsletter,,,GB,,,,,,South Wales Caving Club,,,,SSS Société Suisse de Spéléologie,FR,,Irrégulier.ΩNo 4 (1953) ->,
111361,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Southern caver : Occasional journal of Southern Tasmanian Caverneers Inc.,,,AU,,,,,,,,,,SSS Société Suisse de Spéléologie,FR,,Irrégulier.ΩNo 60 (2005) ->,
111532,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Sparalax / Groupe spéléologique Magma,,,FR,,,,,,Maison des Jeunes et de la Culture – Groupe spéléologique Magma,,,,SSS Société Suisse de Spéléologie,FR,,N° 1 (1977)ΩNuméro unique.,
111072,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,"Spéalp : bulletin / du Club d'archéologie, de spéléologie et d'escalade de Huy-Andenne «Les Gours»",,,BE,,,,,,Spéalp,,,,SSS Société Suisse de Spéléologie,FR,,Semestriel.ΩNo 1 (1972) - No 4 (1973).ΩDevient : Bulletin de spéléo alpine (B 13.1).,
110171,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Spécial Pchu : bulletin édité par l'Association spéléologique du Canton de Rougemont (Doubs) A.S.C.R.,,,FR,,,,,,A.S.C.R.,,,,SSS Société Suisse de Spéléologie,FR,,Irrégulier.Ω1984-1988. CompletΩFait suite à : Le Pchut F 195,
110170,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,"Spécial Scrofule BD / Alain Gautier, Jérôme Anquetil",,,FR,,,,,,Edition du Groupe d'études et de recherches spéléologiques,,,,SSS Société Suisse de Spéléologie,FR,,1988. Réédition du no 1(1978).,
110228,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Specus news : rivista di speleologia in cavità artificiali,,,IT,,,,,,A. Floris,,,,SSS Société Suisse de Spéléologie,FR,,Semestriel.,
110758,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,"Spelaeologia croatica : Glasilo hrvatskoga speleoloskog drustva I drustva za istrazivanja i snimanja krskih fenomena = a Journal of Croatian speleological association and the Society for the research, surveying and filming of karst phenomena",,,HR,,,,,,Hrvatsko Speleolosko Drustvo,,,,SSS Société Suisse de Spéléologie,FR,,"Annuel.Ω2 (1991)-ΩFait suite à : Speleologia croatica, YU 004",
111484,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,"Spelaeologia croatica : Glasilo speleoloskog drustva hrvatske = a journal of Croatian speleological association and the Society for the research, surveying and filming of karst phenomena",,,,,,,,,Croatian speleological Association Society for the research,,,,SSS Société Suisse de Spéléologie,FR,,"Annuel.Ω1 (1990).ΩDevient : Speleologia croatica, HR 005",
110321,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Spelaion : anuario del Instituto argentino de investigaciones espeleologicas (INAE),,,RA,,,,,,Instituto argentino de investigaciones espeleologicas,,,,SSS Société Suisse de Spéléologie,FR,,"Año 1, no 1 (1990)->",
110413,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Spélaion : publicación de espeleologia,,,ES,,,,,,Seccion de Exploraciones subterraneas del Centro Excursionista,,,,SSS Société Suisse de Spéléologie,FR,,"Annuel.ΩAño 1, num. 1 (Octubre 1982) ->",
111331,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Spelaion : Suplemento Informativo del Anuario SPELAION,,,RA,,,,,,Instituto argentino de investigaciones espeleologicas,,,,SSS Société Suisse de Spéléologie,FR,,Año 6 - Nro. 19 (2001) ->,
110172,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Spelaion-carso : revue de spéléologie et de karstologie,,,FR,,,,,,Groupe spéléologique de l'Ile de France,,,,SSS Société Suisse de Spéléologie,FR,,Trimestriel.ΩNo 1 (janvier-mars 1965) - No 7 (1968).,
110489,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Speläogruppe Letmathe : Mitteilungen & Berichte,,,DE,,,,,,Speläogruppe,,,,SSS Société Suisse de Spéléologie,FR,,"Bimestriel.ΩJahrgang 2, Nr 2 (1985) - 1-4 (1993).ΩDevient : Speläologisches Jahrbuch - Verein für Höhlenkunde in Westfalen.",
110948,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Speläologisches Jahrbuch - Verein für Höhlenkunde in Westfalen,,,DE,,,,,,Speläogruppe,,,,SSS Société Suisse de Spéléologie,FR,,"Bimestriel.ΩJahrgang 11, Nr 1-4 (1994) ->ΩFait suite à : Speläogruppe Letmathe - Mitteilungen und Berichte / Speläogruppe Letmathe",
110456,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Speläologisches Jahrbuch / Herausgegeben vom Speläologischen Institute der BundesHöhlenkommission,,,AT,,,,,,Druck der Osterreichischen Staatdruckerei,,,,SSS Société Suisse de Spéléologie,FR,,"V./VI. Jahrgang, Heft 1/2 (1924/1925).ΩFait suite à : Berichte der Bundeshöhlenkommission, A 016.1",
110730,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Speldok : Freie Reihe der Fachsektion «Karsthydrogeologie» des Verbandes österreichischer Höhlenforscher und der Karst- und Höhlenforschüng Abteilung des Naturhistorischen Museums Wien,,,AT,,,,,,,,,,SSS Société Suisse de Spéléologie,FR,,Nr 1 (1994) ->,
110247,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Spélé Aude,,,FR,,,,,,Comité départemental de spéléologie de l'Aude ,,,,SSS Société Suisse de Spéléologie,FR,,"No 1 (1992) ->ΩIndex des 10 premiers numéros / Antoine Cau, 2001.",
111342,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Spélé-alp,,,FR,,,,,,Comité départemental de spéléologie de Haute-Savoie,,,,SSS Société Suisse de Spéléologie,FR,,"No 1 (1972).ΩDevient: Spéléalpes, F 100.Ω",
110173,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Spéléalpes,,,FR,,,,,,Comité départemental de spéléologie de Haute-Savoie,,,,SSS Société Suisse de Spéléologie,FR,,Annuel.ΩNo 1 (1977) ->ΩUn index est paru en supplément du no 9 (1985).ΩFait suite à : Spélé-Alp.,
110239,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Spélécho : bulletin / du Spéléo-club archéologique de Valdoie,,,FR,,,,,, puis Spéléo-club archéologique des pingouins (s.c.a.p.),,,,SSS Société Suisse de Spéléologie,FR,,"Irrégulier.ΩNo 12 (avril 1973) - no 27 (1979), incomplet.",
110737,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Speleo,,,ZA,,,,,,South African Spelaeological Association,,,,SSS Société Suisse de Spéléologie,FR,,1969. Numéro unique.,
110952,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Speleo,,,PT,,,,,,"Komisja Taternictwa, komisja speleologii ZG, 1980",,,,SSS Société Suisse de Spéléologie,FR,,Nr 1, 2 (1980).
110962,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Speleo,,,CS,,,,,,Czech Speleological Society,,,,SSS Société Suisse de Spéléologie,FR,,Special 1993 ->,
110566,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Speleo : boletim / do Centro nacional juvenil de espeologia,,,PT,,,,,,Centro nacional juvenil de espeleologia,,,,SSS Société Suisse de Spéléologie,FR,,Irrégulier.ΩNo 1 (dezembro 1970) - no 6 (dezembro 1972).,
110781,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Speleo : rivista quadrimestrale [sic] dello Speleo Club Firenze,,,IT,,,,,,Speleo Club Firenze,,,,SSS Société Suisse de Spéléologie,FR,,"Semestriel.ΩAnno I, N. 1 (1978)->",
110524,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Speleo : the newsletter of Swetc Caving Club,,,GB,,,,,,North East London Polytechnic,,,,SSS Société Suisse de Spéléologie,FR,,"Vol. 15, no 1 (winter 1978/1979).ΩVol. 16, no 1 (1981).",
110175,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Spéléo : trimestriel indépendant d'information spéléologique francophone,,,FR,,,,,,Spéléo,,,,SSS Société Suisse de Spéléologie,FR,,"No 1 (juin-août 1990) - No 20 (oct.-déc. 1995).ΩDevient : Spéléo magazine, F 194.1",
110367,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Speleo «news» / B.C. [British Columbia] Speleo Research,,,,,,,,,British Columbia Speleo Research,,,,SSS Société Suisse de Spéléologie,FR,,"Trimestriel.ΩVol. IV, no 1 (January 1975).",
110177,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Spéléo 01 : bulletin / du Comité départemental de spéléologique de l'Ain,,,FR,,,,,,Comité départemental de spéléologie de l'Ain,,,,SSS Société Suisse de Spéléologie,FR,,No 1 (1975) ->,
110178,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Spéléo 27 : bulletin du Comité départemental de spéléologie de l'Eure,,,FR,,,,,,Comité départemental de spéléologie de l'Eure,,,,SSS Société Suisse de Spéléologie,FR,,No 5 (décembre 1976).,
111224,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Speleo 34 : bulletin de liaison et d'information / comité Départemental de Spéléologie de l'Hérault,,,FR,,,,,,Comité Départemental de Spéléologie de l'Hérault,,,,SSS Société Suisse de Spéléologie,FR,,No 71 (mai 1993) ->,
110179,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Spéléo alpha : Alpe Chartreuse,,,FR,,,,,,Individuels Savoie-Isère :  J. Nant,,,,SSS Société Suisse de Spéléologie,FR,,Annuel.ΩNo 1 (1984) ->,
110653,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Spéléo B (Alsace-Bourgogne-Franche-Comté) : feuille de liaison / du Comité Spéléologique Régional,,,FR,,,,,,Comité Spéléologique Régional,,,,SSS Société Suisse de Spéléologie,FR,,No 15 (janvier 1980) - No 22 (décembre 1981).ΩPhotocopies des originaux.ΩFait suite à : Alsace-Bourgogne-Franche-Comté : bulletin trimestriel d'information du comité Spéléologique Régional «B» de la Fédération Française de Spéléologie.,
110181,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Spéléo club de la MJC de Vienne : [bulletin],,,FR,,,,,,Spéléo Club de la M.J.C. ,,,,SSS Société Suisse de Spéléologie,FR,,Annuel.ΩNo 1 (septembre 1979 - août 1980).,
110657,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Spéléo contact : bulletin d'information / Groupe Spéléologique Vincennois,,,FR,,,,,,Groupe spéléologique vincennois,,,,SSS Société Suisse de Spéléologie,FR,,"No 7-8 (1961), No 12 (1964).",
110183,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Spéléo Darboun : bulletin / Groupe spéléo Darboun,,,FR,,,,,,Groupe spéléo Darboun,,,,SSS Société Suisse de Spéléologie,FR,,Irrégulier.ΩNo 1 (1975) - No 4 (avril 1979).,
111122,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Speleo digest,,,US,,,,,,,,,,SSS Société Suisse de Spéléologie,FR,,Annuel.Ω1 (1956) ->,
110230,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Spéléo Dordogne : bulletin / du Spéléo-Club de Périgueux,,,FR,,,,,,Spéléo-Club,,,,SSS Société Suisse de Spéléologie,FR,,Annuel.ΩNo 1 (1987) ->ΩFait suite à : Spéléo-Dordogne : bulletin / du Spéléo-Club de Périgueux.,
110998,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Spéléo Dordogne hors-série,,,FR,,,,,,Spéléo-Club de Périgueux,,,,SSS Société Suisse de Spéléologie,FR,,Annuel.ΩNo 1 (1996) ->,
111071,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Spéléo flash : bulletin  mensuel d'information spéléologique de la FSB,,,BE,,,,,,Fédération spéléologique de Belgique,,,,SSS Société Suisse de Spéléologie,FR,,"Mensuel.ΩNo 8 (1968) - No 148 (1985).ΩFait suite à: Bulletin d'Information de la Fédération spéléologique de Belgique, B 002.ΩDevient: Regards (B 033).",
110188,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Spéléo Gascogne,,,FR,,,,,,Spéléo Club de Gascogne,,,,SSS Société Suisse de Spéléologie,FR,,Annuel.ΩNo 1 (1979) -> No 8 (1992).,
111338,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Spéléo Île de France,,,FR,,,,,,Comité spéléologique d'Île de France,,,,SSS Société Suisse de Spéléologie,FR,,N° 56 (juillet 2002) ->,
111485,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Spéléo Info : bulletin trimestriel / de l'Union Belge de Spéléologie,,,BE,,,,,,Union Belge de Spéléologie,,,,SSS Société Suisse de Spéléologie,FR,,Trimestriel.Ω,
111109,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Spéléo info : périodique du Club Spéléologique Louviérois,,,BE,,,,,,Club Spéléologique Louviérois,,,,SSS Société Suisse de Spéléologie,FR,,Irrégulier.ΩNo 2 (sept. 1989)-No 3 (juin 1992).,
111525,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Spéléo info [regards] : pages d'information / de l'Union Belge de Spéléologie,,,BE,,,,,,Union belge de spéléologie,,,,SSS Société Suisse de Spéléologie,FR,,"Mensuel, puis bimestriel.ΩParfois insérés dans «Regards».ΩN° 156 (2002) -N° 199 (2010)ΩManque N° 200 (2010)ΩFait suite à: Spéléo info regards, B 017.1ΩDevient: Spéléo Info, B 053",
111322,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Spéléo info regards : périodique mensuel / de la Société Spéléologique de Wallonie,,,BE,,,,,,,,,,SSS Société Suisse de Spéléologie,FR,,"Mensuel, puis Irrégulier.ΩN° 139 (2000)-N° 155 (2002)ΩFait suite à : UBS info, B 017",
110757,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Speleo infos : organe de liaison et d'information de la commission nationale de spéléologie du Club Alpin Français,,,FR,,,,,,Commission nationale de Spéléologie du Club Alpin Français,,,,SSS Société Suisse de Spéléologie,FR,,N° 15 (mars 2004).,
110196,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Spéléo L : bulletin / du Comité régional de spéléologie d'Alsace et de Lorraine,,,FR,,,,,,Comité régional de spéléologie d'Alsace et de Lorraine ,,,,SSS Société Suisse de Spéléologie,FR,,Trimestriel.ΩNo 1 (mai 1973) ->,
110988,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Spéléo Magazine,,,FR,,,,,,Spéléo,,,,SSS Société Suisse de Spéléologie,FR,,"No 21 (janv.-mars 1996) ->ΩFait suite à : Spéléo : trimestriel indépendant d'information spéléologique francophone, F 194",
110187,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Spéléo MJC-Info : bulletin de liaison des membres de la MJC Bellegarde,,,FR,,,,,,Spéléo de la MJC ,,,,SSS Société Suisse de Spéléologie,FR,,Trimestriel.ΩNo 1 (janvier-mars 1985) ->,
110632,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Speleo Nederland : tijdschrift van de vereniging voor speleologische aktiviteiten [puis officieel organn van nederlandse vereniging voor grot-en karstonderzoek],,,NL,,,,,,Nederlandse vereniging voor grot-en karstonderzoek,,,,SSS Société Suisse de Spéléologie,FR,,"Trimestriel.ΩJaargang 1, nummer 1 (november 1971) - 10. Jg, Nr 4 (december 1985).ΩDevient Speleo-Pierk.",
110634,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Speleo Nederland mededelingen,,,NL,,,,,,Nederlandse vereniging voor grot-en karstonderzoek,,,,SSS Société Suisse de Spéléologie,FR,,4 à 6 fois par an.Ω(December 1981)->ΩSupplément à : Speleo Nederland.,
110193,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Spéléo Rhône-Alpes : bulletin de liaison du Comité spéléologique régional Rhône-Alpes et du Comité d'action spéléologique en Dauphiné-Savoie,,,FR,,,,,,Spéléo Rhône-Alpes ,,,,SSS Société Suisse de Spéléologie,FR,,No 1 (février 1979) - No 3 (novembre 1979).ΩDevient Emergences Spéléos Rhône-Alpes.,
110936,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Speleo Soccorso / CNSAS,,,IT,,,,,,,,,,SSS Société Suisse de Spéléologie,FR,,"Semestriel.ΩFait suite à: Bollettino / Corpo nazionale Soccorso alpino, I 031.ΩN.S., Anno 1 (1990) – N. 1-Anno [5] (1994) – N. 9. Complet (avec 3 Inserti et 3 Annuario)ΩDevient: Notizie des Corpo nazionale Soccorso Alpino e Speleologico, I 110.1",
110690,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Speleo spiel : newsletter of the Tasmanian caverneering club,,,AT,,,,,,Tasmanian caverneering club,,,,SSS Société Suisse de Spéléologie,FR,,Mensuel.ΩNo 256 (Jan. 1990) ->,
110640,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Speleo stamp collector,,,NL,,,,,,Speleo stamp collector,,,,SSS Société Suisse de Spéléologie,FR,,Irrégulier.ΩNo 1 (1982) - 41 (1993).ΩDevient Speleophilately international.,
111006,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Speleo stamp collector,,,NL,,,,,,Speleo stamp collector,,,,SSS Société Suisse de Spéléologie,FR,,Irrégulier.ΩNo 1(1981) - 23 (1986).Ω,
110189,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,"Spéléo-club provençal, Amitié et nature",,,FR,,,,,,Spéléo-Club provençal,,,,SSS Société Suisse de Spéléologie,FR,,"Annuel.Ω1978, 1979, 1983.ΩVoir aussi Ragages et spéléo-club provençal.",
110184,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Spéléo-Dordogne : bulletin / du Spéléo-Club de Périgueux,,,FR,,,,,,Spéléo-Club,,,,SSS Société Suisse de Spéléologie,FR,,Trimestriel.ΩN.s. Québec 1962.ΩNo 12 (3e trimestre 1964).ΩNo 18 (1er trimestre 1966) ->Ω,
111509,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Spéléo-Drack : bulletin du Comité régional de Spéléologie de Normandie,,,FR,,,,,,Comité régional de Spéléologie de Normandie,,,,SSS Société Suisse de Spéléologie,FR,,"Irrégulier.ΩNo 17 (1987)-Manque No 18 (1996).ΩFait suite à : Spéléo-drack : bulletin havrais d'information spéléologique (2e série), F 061ΩDevient : Spéléo-Drack F 061.3",
111355,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Spéléo-drack : bulletin havrais d'information spéléologique,,,FR,,,,,,Groupe spéléologique de la maison des jeunes du Havre,,,,SSS Société Suisse de Spéléologie,FR,,"Irrégulier.ΩN° 1 (1968).ΩFait suite à : Equipe spéléologie / Groupe spéléologique de la maison des jeunes du Havre, F 061.0ΩDevient : Spéléo-Drack 2e série. Cote F 061",
110185,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Spéléo-drack : bulletin havrais d'information spéléologique (2e série),,,FR,,,,,,Groupe spéléologique du Havre ,,,,SSS Société Suisse de Spéléologie,FR,,"Irrégulier.ΩNo 1 (1970) -No 16 (1986).ΩIncomplet.ΩFait suite à : Spéléo-drack : bulletin havrais d'information spéléologique, F 061.1ΩDevient : Spéléo-Drack F 061.2",
111510,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Spéléo-Drack : collection monographique de la Spéléologie de Normandie,,,FR,,,,,,Centre Normand d'Etude du Karst et des Cavités du Sous-sol,,,,SSS Société Suisse de Spéléologie,FR,,Irrégulier.ΩNo 19 (1987)->ΩFait suite à : Spéléo-Drack F 061.2,
110254,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Spéléo-flash : bulletin de la Commission Audiovisuel [de la Fédération Française de Spéléologie],,,FR,,,,,,Fédération Française de Spéléologie,,,,SSS Société Suisse de Spéléologie,FR,,Irrégulier.ΩNo 1 (1993) ->,
110364,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Spéléo-Québec : bulletin officiel / de la Société québécoise de spéléologie,,,CA,,,,,,Société québécoise de spéléologie,,,,SSS Société Suisse de Spéléologie,FR,,"Irrégulier.ΩVol. 1, no 1 (janvier 1974) Vol. 7-9 (1980-1982).ΩDevient : Sous terre : bulletin / de la Société québecoise de spéléologie.",
111075,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Spéléo-scientia informatie,,,BE,,,,,,Speleo-Scienta,,,,SSS Société Suisse de Spéléologie,FR,,"Mensuel, puis bimestriel, puis trimestriel.ΩNo 1 (1972) - No 4 (1974).",
110355,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,"Speleo-Soccorso svizzero, colonna 8 : Ticino",,,CH,,,,,,Speleo-Soccorso svizzero,,,,SSS Société Suisse de Spéléologie,FR,,Irrégulier.ΩNo 1 (1992).,
111522,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Spéléo-Tract,,,FR,,,,,,Centre Normand d'Etude du Karst et des Cavités du Sous-sol,,,,SSS Société Suisse de Spéléologie,FR,,Irrégulier.,
111146,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Speleo-Tymes: published by the Indiana University Spelunking Club,,,US,,,,,,Indiana University Spelunking club,,,,SSS Société Suisse de Spéléologie,FR,,"Vol. 5, No 2 (1974) - Vol. 7, No 1 (1976).",
110197,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Spéléo-Var : bulletin du Spéléo-Club du Var,,,FR,,,,,,Spéléo-Club du Var,,,,SSS Société Suisse de Spéléologie,FR,,"Annuel.Ω2e série, no 1 (1986) ->ΩFait suite à: Spéléo-Var, F 164",
111524,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Spéléo-Var : bulletin du Spéléo-Club du Var,,,FR,,,,,,Spéléo-Club du Var,,,,SSS Société Suisse de Spéléologie,FR,,"Devient: Spéléo-Var, 2e série, F 164.1Ω",
110739,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Speleo'zin : Glasilo Karlovackih speleologa = the magazine of speleologists from Karlovac,,,HR,,,,,,Speleologists from Karlovac,,,,SSS Société Suisse de Spéléologie,FR,,Annuel (semestriel ?).Ωbroj 2 ->,
